@timestamp,FEC_attempt_no,_id,_index,_score,anatomy,anatomy.keyword,application_sw_release_id,application_sw_release_id.keyword,batch_from_date,batch_from_date.keyword,batch_to_date,batch_to_date.keyword,city,city.keyword,country,country.keyword,customer,customer.keyword,es_load_ts,event_data,event_data.keyword,event_type,event_type.keyword,exam_number,exam_number.keyword,globalOrderNumber,globalOrderNumber.keyword,hospital,hospital.keyword,ifr90_alert,ifr90_alert.keyword,ifr_event_category,ifr_event_category.keyword,ifr_event_data,ifr_event_data.keyword,ifr_event_name,ifr_event_name.keyword,ifr_event_protocol_name,ifr_event_protocol_name.keyword,ifr_main_event,ifr_main_event.keyword,indicator_id,indicator_id.keyword,indicator_message,indicator_message.keyword,indicator_severity,indicator_severity.keyword,installDate,latitude,location,log_type,log_type.keyword,longitude,machine_type,machine_type.keyword,max_warranty_startDate,productName,productName.keyword,protocol_category,protocol_category.keyword,region,region.keyword,state,state.keyword,sw_program,sw_program.keyword,sw_version,sw_version.keyword,sysid,sysid.keyword,systype,systype.keyword,zipcode,zipcode.keyword,zone,zone.keyword,,
"Jun 17, 2026 @ 01:20:04.563",-,2ac5b08107cd2b9c059c3433529ea0fd,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",245279 Function: System Control : Scan Control  Scan Type: Scout Scan: 135/5/1  Scan Seq Id: 5000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12964),245279 Function: System Control : Scan Control  Scan Type: Scout Scan: 135/5/1  Scan Seq Id: 5000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12964),operator_aborted_scan,operator_aborted_scan,135,135,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Operator has aborted the scan,Operator has aborted the scan,Operator aborted scan,Operator aborted scan,21.1 CT HEAD,21.1 CT HEAD,Operator aborted scan,Operator aborted scan,245279,245279,Function: System Control : Scan Control  Scan Type: Scout Scan: 135/5/1  Scan Seq Id: 5000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12964),Function: System Control : Scan Control  Scan Type: Scout Scan: 135/5/1  Scan Seq Id: 5000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12964),Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:17:52.350",-,ff4cdfb924c37456806c78801af0eda8,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",245279 Function: System Control : Scan Control  Scan Type: Scout Scan: 135/4/1  Scan Seq Id: 4000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12363),245279 Function: System Control : Scan Control  Scan Type: Scout Scan: 135/4/1  Scan Seq Id: 4000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12363),operator_aborted_scan,operator_aborted_scan,135,135,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Operator has aborted the scan,Operator has aborted the scan,Operator aborted scan,Operator aborted scan,21.1 CT HEAD,21.1 CT HEAD,Operator aborted scan,Operator aborted scan,245279,245279,Function: System Control : Scan Control  Scan Type: Scout Scan: 135/4/1  Scan Seq Id: 4000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12363),Function: System Control : Scan Control  Scan Type: Scout Scan: 135/4/1  Scan Seq Id: 4000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:12363),Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:16:58.492",-,61ad48959b998455d26a6d37f44294e5,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",245279 Function: System Control : Scan Control  Scan Type: Scout Scan: 135/3/1  Scan Seq Id: 3000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:13335),245279 Function: System Control : Scan Control  Scan Type: Scout Scan: 135/3/1  Scan Seq Id: 3000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:13335),operator_aborted_scan,operator_aborted_scan,135,135,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Operator has aborted the scan,Operator has aborted the scan,Operator aborted scan,Operator aborted scan,21.1 CT HEAD,21.1 CT HEAD,Operator aborted scan,Operator aborted scan,245279,245279,Function: System Control : Scan Control  Scan Type: Scout Scan: 135/3/1  Scan Seq Id: 3000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:13335),Function: System Control : Scan Control  Scan Type: Scout Scan: 135/3/1  Scan Seq Id: 3000 Operator Aborted Scanning (via Gantry or Hard Key) (1100.000000:13335),Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:14:15.358",-,86286ca162a5f00c9f1bf7b867368ca8,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113","1099990055110 CID: 101 SmartPlan Failure code(s): NO_SCOUT_IMAGE_READY EN: 135, PN: 21.1 CT HEAD, SN: Axial","1099990055110 CID: 101 SmartPlan Failure code(s): NO_SCOUT_IMAGE_READY EN: 135, PN: 21.1 CT HEAD, SN: Axial",reli_error_code,reli_error_code,135,135,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Smartplan algorithm failure  event occured,Smartplan algorithm failure  event occured,Smartplan algorithm failure,Smartplan algorithm failure,21.1 CT HEAD,21.1 CT HEAD,Reliability error events,Reliability error events,1.09999E+12,1.09999E+12,"CID: 101 SmartPlan Failure code(s): NO_SCOUT_IMAGE_READY EN: 135, PN: 21.1 CT HEAD, SN: Axial","CID: 101 SmartPlan Failure code(s): NO_SCOUT_IMAGE_READY EN: 135, PN: 21.1 CT HEAD, SN: Axial",Warning,Warning,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:13:08.199",-,1793d565f27aa0b4b3ca5f8c298bcff6,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113","1000000090401 E135,SESSION_TYPE :SCAN_SESSION , CT HEAD : EN: 135, PN: 21.1 CT HEAD, SN: Scout","1000000090401 E135,SESSION_TYPE :SCAN_SESSION , CT HEAD : EN: 135, PN: 21.1 CT HEAD, SN: Scout",start_patient_session,start_patient_session,135,135,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Start patient session,Start patient session,Start patient session,Start patient session,21.1 CT HEAD,21.1 CT HEAD,Start patient session,Start patient session,1E+12,1E+12,"E135,SESSION_TYPE :SCAN_SESSION , CT HEAD : EN: 135, PN: 21.1 CT HEAD, SN: Scout","E135,SESSION_TYPE :SCAN_SESSION , CT HEAD : EN: 135, PN: 21.1 CT HEAD, SN: Scout",Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:13:08.184",-,5d67d24016338c23c627ff476c640523,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",200109109 Study Start: Prospective Exam: 135 : Protocol: CT HEAD,200109109 Study Start: Prospective Exam: 135 : Protocol: CT HEAD,Exam_start,Exam_start,135,135,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Exam start,Exam start,EXAMSTART,EXAMSTART,21.1 CT HEAD,21.1 CT HEAD,Exam start,Exam start,200109109,200109109,Study Start: Prospective Exam: 135 : Protocol: CT HEAD,Study Start: Prospective Exam: 135 : Protocol: CT HEAD,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:11:37.433",-,88918936aa9f4d25d0d432e2a498a37c,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",244585 Scanning hardware reset successful (1).,244585 Scanning hardware reset successful (1).,gantry_subsystem_ready,gantry_subsystem_ready,419,419,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Gantry Subsystem is Ready,Gantry Subsystem is Ready,Gantry Subsystem Ready,Gantry Subsystem Ready,21.1 CT HEAD,21.1 CT HEAD,Gantry Subsystem Ready,Gantry Subsystem Ready,244585,244585,Scanning hardware reset successful (1).,Scanning hardware reset successful (1).,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:10:13.353",-,9e3966adc0e119e21d44fd8595d60518,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Orbit,Orbit,25MW38.50,25MW38.50,"Jun 22, 2026 @ 05:30:00.000",2026-06-22T00:00:00.000+0000,"Jun 22, 2026 @ 17:30:00.000",2026-06-22T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 23, 2026 @ 03:50:12.281",245215 Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 207000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,245215 Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 207000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,scansetup_failure,scansetup_failure,2134,2134,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Scan Setup failed,Scan Setup failed,Scan Setup failed,Scan Setup failed,2.5 SQUISH_SYS_12.5WATER_4472_Pluto_80mm,2.5 SQUISH_SYS_12.5WATER_4472_Pluto_80mm,Scan Setup failed,Scan Setup failed,245215,245215,Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 207000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 207000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Oct 10, 2017 @ 05:30:00.000",Revolution CT (Rev 160),Revolution CT (Rev 160),2,2,USCAN,USCAN,WI,WI,unknown,unknown,25MW38.50,25MW38.50,CTBAY56WSO,CTBAY56WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:10:11.665",-,7ebc519b0c3cff64638bf6fd8d3f4636,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Orbit,Orbit,25MW38.50,25MW38.50,"Jun 22, 2026 @ 05:30:00.000",2026-06-22T00:00:00.000+0000,"Jun 22, 2026 @ 17:30:00.000",2026-06-22T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 23, 2026 @ 03:50:12.281",600030008 Host : Gantry Control Board    Ermes # : 600030008 Exception Class : Abort    Severity : Primary File : PatientPositioning.cpp    Line# : 8172 Function : Scanner Control: Gantry UI Scan Type : Axial Scan: 50451/1/1  Scan Parameters: Kv/mA:120/400 Kv2/mA2:0/0 FS:1 GSI:0 Deflect:1 SmartMa:0 Filter:3 ApertureWidth:25720 TableSpeed:0 Axial Speed/Position:1000/-1 Cardiac:0 HeartRate:0 HRSim:0  02-0003-0008-00: Patient Positioning received an Rx without a required Landmark set.,600030008 Host : Gantry Control Board    Ermes # : 600030008 Exception Class : Abort    Severity : Primary File : PatientPositioning.cpp    Line# : 8172 Function : Scanner Control: Gantry UI Scan Type : Axial Scan: 50451/1/1  Scan Parameters: Kv/mA:120/400 Kv2/mA2:0/0 FS:1 GSI:0 Deflect:1 SmartMa:0 Filter:3 ApertureWidth:25720 TableSpeed:0 Axial Speed/Position:1000/-1 Cardiac:0 HeartRate:0 HRSim:0  02-0003-0008-00: Patient Positioning received an Rx without a required Landmark set.,landmark_not_set,landmark_not_set,2134,2134,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Landmark not set,Landmark not set,Landmark not set,Landmark not set,2.5 SQUISH_SYS_12.5WATER_4472_Pluto_80mm,2.5 SQUISH_SYS_12.5WATER_4472_Pluto_80mm,Landmark not set,Landmark not set,600030008,600030008,Host : Gantry Control Board    Ermes # : 600030008 Exception Class : Abort    Severity : Primary File : PatientPositioning.cpp    Line# : 8172 Function : Scanner Control: Gantry UI Scan Type : Axial Scan: 50451/1/1  Scan Parameters: Kv/mA:120/400 Kv2/mA2:0/0 FS:1 GSI:0 Deflect:1 SmartMa:0 Filter:3 ApertureWidth:25720 TableSpeed:0 Axial Speed/Position:1000/-1 Cardiac:0 HeartRate:0 HRSim:0  02-0003-0008-00: Patient Positioning received an Rx without a required Landmark set.,Host : Gantry Control Board    Ermes # : 600030008 Exception Class : Abort    Severity : Primary File : PatientPositioning.cpp    Line# : 8172 Function : Scanner Control: Gantry UI Scan Type : Axial Scan: 50451/1/1  Scan Parameters: Kv/mA:120/400 Kv2/mA2:0/0 FS:1 GSI:0 Deflect:1 SmartMa:0 Filter:3 ApertureWidth:25720 TableSpeed:0 Axial Speed/Position:1000/-1 Cardiac:0 HeartRate:0 HRSim:0  02-0003-0008-00: Patient Positioning received an Rx without a required Landmark set.,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Oct 10, 2017 @ 05:30:00.000",Revolution CT (Rev 160),Revolution CT (Rev 160),2,2,USCAN,USCAN,WI,WI,unknown,unknown,25MW38.50,25MW38.50,CTBAY56WSO,CTBAY56WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:08:08.801",-,533fe2ae39e3a72d931311ddefb3f4f2,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",244606 Performing HARD RESET through serial connection ....,244606 Performing HARD RESET through serial connection ....,gantry_subsystems_reseting,gantry_subsystems_reseting,134,134,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Gantry subsystems are reseting,Gantry subsystems are reseting,Gantry subsystems reseting,Gantry subsystems reseting,21.1 CT HEAD,21.1 CT HEAD,Gantry subsystems reseting,Gantry subsystems reseting,244606,244606,Performing HARD RESET through serial connection ....,Performing HARD RESET through serial connection ....,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:07:09.481",-,2409636da53815ab0c9639dcf675b256,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Head,Head,25MW27.33,25MW27.33,"Jun 20, 2026 @ 05:30:00.000",2026-06-20T00:00:00.000+0000,"Jun 20, 2026 @ 17:30:00.000",2026-06-20T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 21, 2026 @ 04:24:40.113",200002348 The System Software has terminated.,200002348 The System Software has terminated.,ifr_error_code,ifr_error_code,134,134,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,System software shut down occurred,System software shut down occurred,System software shut down,System software shut down,21.1 CT HEAD,21.1 CT HEAD,ifr_error_code,ifr_error_code,200002348,200002348,The System Software has terminated.,The System Software has terminated.,N/A,N/A,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,-,Revolution CT (Rev 160),Revolution CT (Rev 160),21,21,USCAN,USCAN,WI,WI,unknown,unknown,25MW27.33,25MW27.33,CTBAY57WSO,CTBAY57WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 17, 2026 @ 01:02:11.450",-,fe4abf7bc54e59dd99066ce7d5d49d92,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Orbit,Orbit,25MW38.50,25MW38.50,"Jun 22, 2026 @ 05:30:00.000",2026-06-22T00:00:00.000+0000,"Jun 22, 2026 @ 17:30:00.000",2026-06-22T12:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 23, 2026 @ 03:50:12.281",245215 Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 205000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,245215 Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 205000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,scansetup_failure,scansetup_failure,2134,2134,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Scan Setup failed,Scan Setup failed,Scan Setup failed,Scan Setup failed,2.5 SQUISH_SYS_12.5WATER_4472_Pluto_80mm,2.5 SQUISH_SYS_12.5WATER_4472_Pluto_80mm,Scan Setup failed,Scan Setup failed,245215,245215,Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 205000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,Function: System Control : Scan Control  Scan Type: Axial Scan: 0/0/0  Scan Seq Id: 205000 Scan setup failed on Step:4 (Send Acq Setup). Status:1. The scan will not be taken.,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Oct 10, 2017 @ 05:30:00.000",Revolution CT (Rev 160),Revolution CT (Rev 160),2,2,USCAN,USCAN,WI,WI,unknown,unknown,25MW38.50,25MW38.50,CTBAY56WSO,CTBAY56WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
